city,category,name,address,latitude,longitude,rating,user_ratings_total,administrative_region,postal_code
Łódź,restaurant,Al Dente Pasta & Bąble Bar,"Ogrodowa 19A, 91-065 Łódź, Poland",51.7790128,19.4499401,4.4,1380,Województwo łódzkie,91-065
Łódź,restaurant,Phenix,"Piotrkowska 177, 90-423 Łódź, Poland",51.7574789,19.4587178,4.1,619,Województwo łódzkie,90-447
Łódź,restaurant,Drukarnia Skład Wina & Chleba,"Piotrkowska 138/140, 90-062 Łódź, Poland",51.7610511,19.4603763,4.0,1914,Województwo łódzkie,90-062
Łódź,restaurant,Polka,"Ogrodowa 19 a, 91-065 Łódź, Poland",51.7796165,19.4482067,3.9,1438,Województwo łódzkie,91-065
Łódź,restaurant,Na Zdrowie,"Zdrowie 8, 94-302 Łódź, Poland",51.763241,19.4071263,4.2,1195,Województwo łódzkie,94-302
Łódź,restaurant,Breadnia,"Piotrkowska 86, 90-103 Łódź, Poland",51.7668517,19.4570805,4.0,5452,Województwo łódzkie,90-103
Łódź,restaurant,Bierhalle Esplanada,"Piotrkowska 100, 90-004 Łódź, Poland",51.7652796,19.4575049,3.8,2903,Województwo łódzkie,90-004
Łódź,restaurant,Musztarda Po Obiedzie,"Pomorska 86, 91-409 Łódź, Poland",51.778759,19.476266,4.3,553,Województwo łódzkie,91-409
Łódź,restaurant,Zielona Restauracja Wegetariańska i Wegańska,"Drewnowska 58, 91-002 Łódź, Poland",51.78066690000001,19.4479291,4.5,1202,Województwo łódzkie,91-002
Łódź,restaurant,Zatoka Smaku,"Al. Politechniki 10 Budynek Zatoki Sportu Politechniki Łódzkiej, 93-590 Łódź, Poland",51.74614039999999,19.4518468,4.4,258,Województwo łódzkie,93-590
Łódź,restaurant,Pasta GO,"al. Tadeusza Kościuszki 32, 90-419 Łódź, Poland",51.7661054,19.4546246,4.3,811,Województwo łódzkie,90-419
Łódź,restaurant,Good morning Vietnam,"Off Piotrkowska, Piotrkowska 138/140, 90-062 Łódź, Poland",51.7611934,19.4587038,4.2,787,Województwo łódzkie,90-062
Łódź,restaurant,Pub & Restauracja „W Sercu Łodzi”,"al. marsz. Józefa Piłsudskiego 138, 90-368 Łódź, Poland",51.7648518,19.5125033,4.8,1322,Województwo łódzkie,92-230
Łódź,restaurant,DOKI gastrobar,"Franklina Delano Roosevelta 12C, 90-056 Łódź, Poland",51.7613287,19.4610587,4.5,1638,Województwo łódzkie,90-056
Łódź,restaurant,Ristorante Mare e Monti,"Stanisława Wigury 13, 90-302 Łódź, Poland",51.756176,19.4625491,4.7,1601,Województwo łódzkie,90-302
Łódź,restaurant,Ato Ramen,"Franklina Delano Roosevelta 6, 90-056 Łódź, Poland",51.7608083,19.4597586,4.7,6757,Województwo łódzkie,90-056
Łódź,restaurant,"Restauracja ""u Milscha""","Łąkowa 21/I Piętro, 90-554 Łódź, Poland",51.7597688,19.442778,4.6,527,Województwo łódzkie,91-001
Łódź,restaurant,Gorąca Kiełbasiarnia,"Głowackiego 5/5a lokal 5 U, 91-734 Łódź, Poland",51.7887002,19.4712173,4.5,3606,Województwo łódzkie,90-001
Łódź,restaurant,Otwarte Drzwi,"Piotrkowska 120, 90-006 Łódź, Poland",51.7629805,19.4582982,4.6,3891,Województwo łódzkie,90-006
Łódź,restaurant,King Kong Thai Food,"Piotrkowska 217, 90-451 Łódź, Poland",51.7535586,19.4585183,4.3,2451,Województwo łódzkie,90-451
Łódź,restaurant,Susharnia,"Pomorska 13, 90-202 Łódź, Poland",51.776944,19.4580102,4.7,1517,Województwo łódzkie,90-202
Łódź,restaurant,Cesky Film - Restaurant & Pub,"ks. bp. Wincentego Tymienieckiego 25a, 90-350 Łódź, Poland",51.7535416,19.481219,4.6,3069,Województwo łódzkie,90-350
Łódź,restaurant,Złoty Imbir,"Henryka Sienkiewicza 39, 90-114 Łódź, Poland",51.7664092,19.4613747,4.7,2421,Województwo łódzkie,90-114
Łódź,restaurant,Nienażarty - Restauracja,"Złotno 8/10, 94-221 Łódź, Poland",51.77970329999999,19.3974929,4.6,1783,Województwo łódzkie,94-221
Łódź,restaurant,Bawełna,"46 19A, Ogrodowa, 91-065 Łódź, Poland",51.7796053,19.4496759,4.5,2773,Województwo łódzkie,90-001
Łódź,restaurant,Ato Sushi,"6 Sierpnia 1/3, 90-606 Łódź, Poland",51.7687669,19.4560651,4.7,3273,Województwo łódzkie,90-606
Łódź,restaurant,Forno Nero Pizza Napoletana,"Wejście Piotrkowskiej 79 LUB od, Piotrkowska 79, Pizzeria FORNO NERO, al. Tadeusza Kościuszki 22, 90-423 Łódź, Poland",51.7672585,19.4556052,4.3,2717,Województwo łódzkie,90-419
Łódź,restaurant,Shitty Dinner Łódź,"Piotrkowska 295a, 93-004 Łódź, Poland",51.7445588,19.4605583,4.9,79,Województwo łódzkie,93-004
Łódź,restaurant,Gastromachina Stacja,"Piotrkowska 93, 90-423 Łódź, Poland",51.76582920000001,19.4568121,4.7,4223,Województwo łódzkie,90-423
Łódź,restaurant,Restauracja Bułgarska 69,"Piotrkowska 69, 90-004 Łódź, Poland",51.7682304,19.4563694,4.6,2770,Województwo łódzkie,90-004
Łódź,restaurant,Boho,"Piotrkowska 83, 90-423 Łódź, Poland",51.76681749999999,19.4566023,4.5,908,Województwo łódzkie,90-423
Łódź,restaurant,Ramki Restauracja,"Piotrkowska 144, 90-062 Łódź, Poland",51.7607844,19.4585399,4.5,1179,Województwo łódzkie,90-062
Łódź,restaurant,Lavash - Restauracja Gruzińska i Ormiańska,"Piotrkowska 76, 90-422 Łódź, Poland",51.7678719,19.456969,4.4,3307,Województwo łódzkie,90-001
Łódź,restaurant,FALLA Łódź,"Piotrkowska 217, 90-451 Łódź, Poland",51.7535561,19.4588167,4.7,1126,Województwo łódzkie,90-451
Łódź,restaurant,Ukryte Rzeki,"Piotrkowska 295A, 93-004 Łódź, Poland",51.7444305,19.4608303,4.6,1422,Województwo łódzkie,93-004
Łódź,museum,Museum of the City of Lodz,"Ogrodowa 15, 91-065 Łódź, Poland",51.778731,19.45111,4.7,3073,Województwo łódzkie,91-065
Łódź,museum,Muzeum Światła,"Piotrkowska 17/lok 22 U, 90-406 Łódź, Poland",51.77388680000001,19.4542663,4.5,1286,Województwo łódzkie,90-406
Łódź,museum,Herbst Palace Museum. Branch Museum of Art,"Przędzalniana 72, 90-338 Łódź, Poland",51.75418149999999,19.4844922,4.8,2569,Województwo łódzkie,90-338
Łódź,museum,Museum of Art in Łódź MS1,"Gdańska 43, 90-734 Łódź, Poland",51.77163700000001,19.4484672,4.5,848,Województwo łódzkie,90-734
Łódź,museum,Museum of Archeology and Ethnography,"plac Wolności 14, 91-415 Łódź, Poland",51.77644429999999,19.4555633,4.4,352,Województwo łódzkie,91-415
Łódź,museum,Muzeum Fabryki,"Manufaktura, Drewnowska 58, 91-002 Łódź, Poland",51.7807047,19.4483741,4.4,710,Województwo łódzkie,91-002
Łódź,museum,Cinema Museum in Lodz,"plac Zwycięstwa 1, 90-312 Łódź, Poland",51.7595927,19.4745905,4.6,4652,Województwo łódzkie,90-312
Łódź,museum,Central Museum of Textiles,"Piotrkowska 282, 93-034 Łódź, Poland",51.7451648,19.4619126,4.6,3145,Województwo łódzkie,93-034
Łódź,museum,Radegast Train Station,"aleja Pamięci Ofiar Litzmannstadt Getto 12, 91-859 Łódź, Poland",51.8017263,19.4808916,4.7,1067,Województwo łódzkie,91-859
Łódź,museum,Museum of Independence Traditions in Łódź. Radogoszcz Martyrdom Branch,"Zgierska 147, 91-490 Łódź, Poland",51.809613,19.4386661,4.7,464,Województwo łódzkie,91-490
Łódź,museum,MS2 Art Museum,"Ogrodowa 19, 91-071 Łódź, Poland",51.7787833,19.4468796,4.5,993,Województwo łódzkie,91-065
Łódź,museum,Museum of Independence Traditions in Lodz,"Gdańska 13, 90-706 Łódź, Poland",51.7757173,19.4476176,4.4,331,Województwo łódzkie,90-706
Łódź,museum,Depot Museum Brus,"Konstantynowska 115, 94-311 Łódź, Poland",51.75363410000001,19.3814974,4.5,411,Województwo łódzkie,94-311
Łódź,museum,Muzeum Przyrodnicze Uniwersytetu Łódzkiego,"płk. Jana Kilińskiego 101, 90-011 Łódź, Poland",51.7644634,19.4658443,4.7,630,Województwo łódzkie,90-011
Łódź,museum,Łódź City Culture Park,"Piotrkowska 282, 93-034 Łódź, Poland",51.7457436,19.4636072,4.8,386,Województwo łódzkie,93-034
Łódź,museum,Muzeum Lalki w Łodzi,"Przędzalniana 51/2U, 90-347 Łódź, Poland",51.7570074,19.4821513,4.8,32,Województwo łódzkie,90-001
Łódź,museum,Muzeum Dzieci Polskich - ofiar totalitaryzmu,"Piotrkowska 90, 90-103 Łódź, Poland",51.76649339999999,19.4572235,5.0,41,Województwo łódzkie,90-103
Łódź,museum,"Muzeum Kanału ""Dętka""","plac Wolności, 91-416 Łódź, Poland",51.7770154,19.4545985,4.4,670,Województwo łódzkie,90-702
Łódź,museum,Łódź Ghetto,"90-001 Łódź, Poland",51.8025707,19.4785772,4.6,439,Województwo łódzkie,91-859
Łódź,museum,BLACK WORLD,"plac Wolności 5, 91-416 Łódź, Poland",51.7768492,19.4536162,5.0,295,Województwo łódzkie,91-415
Łódź,museum,Museum of the History of Pharmacy,"plac Wolności 2, 91-415 Łódź, Poland",51.7762448,19.4541887,4.7,144,Województwo łódzkie,91-415
Łódź,museum,Planetarium EC1,"Targowa 1/3, 90-022 Łódź, Poland",51.7681062,19.4700689,4.5,693,Województwo łódzkie,90-022
Łódź,museum,Muzeum Księży Młyn,"Księży Młyn 2, 90-337 Łódź, Poland",51.7540796,19.4820073,4.4,61,Województwo łódzkie,90-337
Łódź,museum,"Muzeum Geologiczne im Jana Ziomka, Wydział Nauk Geograficzch UŁ","dr. Stefana Kopcińskiego 31, 90-142 Łódź, Poland",51.7739476,19.4821098,4.6,46,Województwo łódzkie,90-142
Łódź,museum,Izrael Poznański Palace,"Ogrodowa 15, 91-065 Łódź, Poland",51.778731,19.45111,4.8,1220,Województwo łódzkie,91-065
Łódź,museum,Molo,"90-001 Łódź, Poland",51.7530392,19.4861118,4.4,122,Województwo łódzkie,90-338
Łódź,museum,Lapidarium Detalu Architektonicznego w Łodzi,"al. Tadeusza Kościuszki 19, 90-418 Łódź, Poland",51.7677945,19.4535826,4.6,26,Województwo łódzkie,90-418
Łódź,museum,Galeria Sztuki Dawnej Muzeum Pałac Herbsta,"Przędzalniana 72, 90-338 Łódź, Poland",51.7547244,19.4857375,4.8,12,Województwo łódzkie,90-349
Łódź,museum,EC1 Łódź - City of Culture,"Targowa 1/3, 90-022 Łódź, Poland",51.7681411,19.4691383,4.6,7176,Województwo łódzkie,90-022
Łódź,museum,100 Manekinów - Muzeum Mundurów Policyjnych Świata,"Włókiennicza 5, 90-260 Łódź, Poland",51.773984,19.4598083,5.0,13,Województwo łódzkie,90-260
Łódź,museum,Muzeum Książki Artystycznej w Łodzi (Zenit),"Henryka Sienkiewicza 82/84, 90-001 Łódź, Poland",51.7570267,19.463912,5.0,1,Województwo łódzkie,90-318
Łódź,museum,Manufaktura,"Drewnowska 58, 91-002 Łódź, Poland",51.77923149999999,19.4449348,4.7,89886,Województwo łódzkie,90-001
Łódź,museum,Muzeum Widzewa,"al. marsz. Józefa Piłsudskiego 138, 90-368 Łódź, Poland",51.7643514,19.5117479,4.7,19,Województwo łódzkie,92-230
Łódź,museum,Aleja Gwiazd Łódzkiej Drogi Sławy,"Aleja Sław, 90-001 Łódź, Poland",51.7685477,19.4564131,4.5,59,Województwo łódzkie,90-422
Łódź,museum,Museum of Public Transport in Łódź,"Wierzbowa 51, 90-133 Łódź, Poland",51.7719718,19.4780042,4.4,222,Województwo łódzkie,90-133
Łódź,museum,Kuźnia Romów. Muzeum Tradycji Niepodległościowych w Łodzi,"Wojska Polskiego 84, 90-001 Łódź, Poland",51.7866325,19.4682442,4.1,16,Województwo łódzkie,91-809
Łódź,museum,Muzeum Sportu i Turystyki,"aleje Politechniki 10, 90-532 Łódź, Poland",51.7468565,19.4523857,3.1,17,Województwo łódzkie,90-924
Łódź,museum,Education Museum of the Łódź,"Wólczańska 202, 90-531 Łódź, Poland",51.7507972,19.4561884,3.5,11,Województwo łódzkie,90-531
Łódź,museum,Muzeum Papieru i Druku,"Piotrkowska 301, 90-004 Łódź, Poland",51.7430793,19.459466,5.0,4,Województwo łódzkie,90-004
Łódź,museum,Museum of the Archdiocese of Łódź,"Ks. Ignacego Skorupki 13, 90-458 Łódź, Poland",51.7494825,19.456701,4.0,5,Województwo łódzkie,90-532
Łódź,museum,Miejsce pamięci o Obozie dla Dzieci,"Górnicza 47, 91-705 Łódź, Poland",51.79415729999999,19.4772501,4.6,5,Województwo łódzkie,91-705
Łódź,museum,Skansen w Ogrodzie Botanicznym,"91-001 Łódź, Poland",51.75718759999999,19.4111382,4.6,25,Województwo łódzkie,94-012
Łódź,museum,German Police in the Ghetto lodz,"Kościelna 8, 91-446 Łódź, Poland",51.7828502,19.4547918,4.3,3,Województwo łódzkie,91-437
Łódź,museum,Maurycy Poznański's Palace,"Gdańska 43, 90-520 Łódź, Poland",51.7718709,19.4484185,4.8,78,Województwo łódzkie,90-734
Łódź,museum,Science Center Experymentarium,"Drewnowska 58, 91-002 Łódź, Poland",51.7807603,19.4476209,4.6,468,Województwo łódzkie,91-002
Łódź,museum,Muzeum Łódzkiej Wytwórni Wódek,"dr. Stefana Kopcińskiego 62a, 90-032 Łódź, Poland",51.7631928,19.4854913,4.5,2,Województwo łódzkie,90-032
Łódź,museum,Book Art Museum,"ks. bp. Wincentego Tymienieckiego 24, 90-349 Łódź, Poland",51.7530592,19.477785,4.8,278,Województwo łódzkie,90-349
Łódź,park,Piłsudskiego Park,"Konstantynowska 3/5, 90-001 Łódź, Poland",51.765561,19.4128658,4.7,17112,Województwo łódzkie,90-001
Łódź,park,Sienkiewicz Park,"Aleja Franciszka Walickiego, 91-001 Łódź, Poland",51.7646504,19.4641072,4.5,2456,Województwo łódzkie,91-001
Łódź,park,Prince Józef Poniatowski Park,"aleja Adama Mickiewicza, 90-001 Łódź, Poland",51.7542239,19.44273,4.7,7592,Województwo łódzkie,90-542
Łódź,park,Park on the mill,"Śląska 168, 93-237 Łódź, Poland",51.7259061,19.5238758,4.6,4965,Województwo łódzkie,93-237
Łódź,park,Park Źródliska I,"al. marsz. Józefa Piłsudskiego, 90-001 Łódź, Poland",51.7591045,19.4795104,4.7,8011,Województwo łódzkie,90-001
Łódź,park,Park Staromiejski,"Nowomiejska, 90-354 Łódź, Poland",51.779753,19.4559396,4.4,5952,Województwo łódzkie,90-001
Łódź,park,Moniuszko Park,"al. Rodziny Poznańskich, 91-001 Łódź, Poland",51.7705876,19.4654837,4.4,1050,Województwo łódzkie,91-001
Łódź,park,Reymont Park,"Piotrowska, 91-001 Łódź, Poland",51.7442913,19.4636107,4.4,2491,Województwo łódzkie,91-001
Łódź,park,Adam Mickiewicz Park,"Zgierska 139A, 91-488 Łódź, Poland",51.8048716,19.4445163,4.7,4782,Województwo łódzkie,91-488
Łódź,park,Park Helenów,"Północna, 91-408 Łódź, Poland",51.7819383,19.4686136,4.6,3284,Łódź Voivodeship,91
Łódź,park,Park May 1,"Rudzka, 93-438 Łódź, Poland",51.6929625,19.4408516,4.6,2538,Województwo łódzkie,90-001
Łódź,park,Park 3 Maja,"Stanisława Małachowskiego, 91-001 Łódź, Poland",51.7688018,19.4904455,4.6,2221,Województwo łódzkie,91-001
Łódź,park,Podolski Park,"al. Marsz. Edwarda Śmigłego-Rydza 68, 90-001 Łódź, Poland",51.7414037,19.4926868,4.6,4430,Województwo łódzkie,90-001
Łódź,park,Park. Staszic,"Stefana Jaracza 82, 90-001 Łódź, Poland",51.7736325,19.4771041,4.4,1254,Województwo łódzkie,90-001
Łódź,park,Legionów Park,"91-001 Łódź, Poland",51.7365064,19.464302,4.4,1128,Województwo łódzkie,93-030
Łódź,park,Park Ocalałych,"Wojska Polskiego 83, 90-001 Łódź, Poland",51.7861035,19.4728878,4.6,2061,Województwo łódzkie,90-001
Łódź,park,Park im. Jana Matejki,"prez. Gabriela Narutowicza 100, 90-001 Łódź, Poland",51.7739807,19.4855848,4.6,1074,Województwo łódzkie,90-001
Łódź,park,Park Źródliska II,"Fabryczna 11, 90-001 Łódź, Poland",51.75793969999999,19.4751494,4.7,1221,Województwo łódzkie,90-001
Łódź,park,Park Sielanka w Łodzi,"Augusta Cieszkowskiego 2, 90-001 Łódź, Poland",51.7293181,19.4491484,4.3,1012,Województwo łódzkie,90-001
Łódź,park,Tadeusz Rejtan Park,"aleje Politechniki, 93-558 Łódź, Poland",51.7385167,19.4521711,4.3,256,Województwo łódzkie,93-588
Łódź,park,Park Baden-Powella,"Stanisława Małachowskiego 8, 90-001 Łódź, Poland",51.7687187,19.5022222,4.6,1137,Województwo łódzkie,90-001
Łódź,park,Park im. Szarych Szeregów,"Tadeusza Boya-Żeleńskiego 1, 90-001 Łódź, Poland",51.7916854,19.4697443,4.6,1552,Województwo łódzkie,90-001
Łódź,park,Park im. ks. bp. Michała Klepacza,"Wólczańska 218, 90-001 Łódź, Poland",51.7483628,19.4512225,4.6,1083,Województwo łódzkie,93-590
Łódź,park,Park nad Jasieniem,"ks. bp. Wincentego Tymienieckiego 33, 90-001 Łódź, Poland",51.7575236,19.491347,4.5,455,Województwo łódzkie,90-001
Łódź,park,Widzewski Park,"Niciarniana 37, 90-001 Łódź, Poland",51.7623247,19.5113174,4.4,929,Województwo łódzkie,90-001
Łódź,park,Park. Żeromskiego,"aleja Urody Życia, 91-001 Łódź, Poland",51.7947871,19.3842464,4.5,707,Województwo łódzkie,91-001
Łódź,park,Fala Aquapark,"aleja Unii Lubelskiej 4, 94-208 Łódź, Poland",51.7641548,19.421186,4.5,19111,Województwo łódzkie,94-208
Łódź,park,Park im. M. Zaruskiego,"Giewont, 91-001 Łódź, Poland",51.780688,19.5314223,4.6,583,Województwo łódzkie,91-001
Łódź,park,Park na Zdrowiu,"QC5C+X4, 90-001 Łódź, Poland",51.7599224,19.4202695,4.8,98,Województwo łódzkie,99-320
Łódź,park,Park Miliona Świateł,"Konstantynowska 8/10, 90-312 Łódź, Poland",51.7627379,19.4090347,4.3,701,Województwo łódzkie,94-303
Łódź,park,Park na Smulsku,"Unnamed, 91-520 Łódź, Poland",51.7382451,19.3724654,4.6,223,Województwo łódzkie,94-131
Łódź,park,Park przy ul. Leczniczej,"Lecznicza, 91-867 Łódź, Poland",51.7358343,19.4733033,4.4,405,Łódź Voivodeship,91
Łódź,park,Andrzej Strug Park,"Sędziowska 18, 90-001 Łódź, Poland",51.793132,19.4417929,4.3,487,Województwo łódzkie,91-304
Łódź,park,Park im. Wł. Andersa,"90-001 Łódź, Poland",51.7915666,19.3979459,4.4,157,Województwo łódzkie,91-117
Łódź,park,Stawy Jana,"Stawy Jana, Łódź, Poland",51.7115928,19.4824104,4.5,5014,Województwo łódzkie,90-001
Łódź,park,Park Grabieński,"Teofilów, Bałuty, Poland",51.7919391,19.3641227,4.5,125,Województwo łódzkie,90-001
Łódź,park,Park. J. Dabrowski,"Stanisława Jachowicza 1, 90-001 Łódź, Poland",51.73810959999999,19.4710266,4.2,435,Województwo łódzkie,93-173
Łódź,park,Park. J. Kilińskiego,"ks. bp. Wincentego Tymienieckiego 13, 90-001 Łódź, Poland",51.7526291,19.4742458,4.3,154,Województwo łódzkie,90-001
Łódź,park,Lasek Widzewski,"Piotra Czajkowskiego 14, 90-001 Łódź, Poland",51.7547297,19.5423828,4.6,854,Województwo łódzkie,90-001
Łódź,park,Park. J.Słowackiego,"Pabianicka 56, 90-001 Łódź, Poland",51.7334924,19.4540456,4.3,486,Województwo łódzkie,93-500
Łódź,park,PARK MIEJSKI,"Zdrowie, 91-001 Łódź, Poland",51.7761589,19.4016268,4.7,12,Łódź Voivodeship,91
Łódź,park,Park Zdrowie,"Biegunowa, 94-215 Łódź, Poland",51.7754322,19.4026005,4.8,37,Województwo łódzkie,94-203
Łódź,park,Lublinek,"91-001 Łódź, Poland",51.72846370000001,19.3802631,4.6,1614,Województwo łódzkie,93-468
Łódź,park,„Park nad Sokołówką”,"Julianów,90-001, Poland",51.8056077,19.4317327,4.5,87,Województwo łódzkie,91-357
Łódź,park,Park Abramowskiego,"Unnamed, 91-520 Łódź, Poland",51.7541168,19.468266,4.2,327,Województwo łódzkie,90-355
Łódź,park,Park Krajobrazowy Wzniesień Łódzkich,"91-001 Łódź, Poland",51.8461864,19.4865572,4.9,98,Łódź Voivodeship,91
Łódź,park,Park im. Armii Łódź,"90-001 Łódź, Poland",51.81362799999999,19.3607495,4.2,56,Województwo łódzkie,90-001
Łódź,park,Górka Widzewska,"Św. Brata Alberta Chmielowskiego, 90-001 Łódź, Poland",51.7576334,19.5237984,4.5,1476,Województwo łódzkie,90-001
Łódź,park,Park przy Żubardzkiej,"90-001 Łódź, Poland",51.7870018,19.4195937,4.3,18,Województwo łódzkie,90-001
Łódź,park,Moon Park,"Aleksandra Kostki-Napierskiego 8, 94-056 Łódź, Poland",51.7497645,19.4010458,4.5,54,Województwo łódzkie,94-056
Łódź,park,Palm House,"al. marsz. Józefa Piłsudskiego 61, 90-329 Łódź, Poland",51.7603373,19.4799939,4.6,6197,Województwo łódzkie,90-329
Łódź,park,Rudzka Góra,"Starorudzka 50, 93-424 Łódź, Poland",51.7087859,19.442391,4.5,1937,Województwo łódzkie,93-424
Łódź,park,Park im. inż. Stefana Skrzywana,"Inż. Stefana Skrzywana, 90-001 Łódź, Poland",51.7410028,19.4562738,4.2,46,Województwo łódzkie,90-001
Łódź,park,"Staw w parku ""Nad Jasieniem""","90-001 Łódź, Poland",51.75705790000001,19.4934849,4.3,284,Województwo łódzkie,90-337
Łódź,park,Łódź Zoo,"Konstantynowska 8/10, 94-303 Łódź, Poland",51.7637467,19.4124336,4.3,25615,Województwo łódzkie,94-303
Łódź,park,Saltos trampoline park,"Srebrzyńska 2/4, 91-074 Łódź, Poland",51.7743397,19.4333487,4.6,3950,Województwo łódzkie,91-074
Łódź,park,Łagiewnicki Forest Nature Reserve,"Łagiewnicka 305, 91-509 Łódź, Poland",51.8312766,19.4773985,4.8,837,Łódź Voivodeship,91
Łódź,park,Łódź City Culture Park,"Piotrkowska 282, 93-034 Łódź, Poland",51.7457436,19.4636072,4.8,386,Województwo łódzkie,93-034
Łódź,park,Psi Park,"90-001 Łódź, Poland",51.7511091,19.5461465,4.4,93,Województwo łódzkie,92-411
Łódź,park,Zieleniec przy Wileńskiej,"Wileńska 57, 94-016 Łódź, Poland",51.7550435,19.4164615,4.5,63,Województwo łódzkie,94-016
Łódź,hospital,Uniwersytecki Szpital Kliniczny nr 1 im. Norberta Barlickiego,"dr. Stefana Kopcińskiego 22, 90-153 Łódź, Poland",51.77401880000001,19.4829311,3.0,425,Województwo łódzkie,90-153
Łódź,hospital,Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,"Pomorska 251, 92-213 Łódź, Poland",51.7744654,19.5076298,3.0,403,Województwo łódzkie,90-001
Łódź,hospital,Third Municipal Hospital. Dr. Charles Jonscher,"Milionowa 14, 93-113 Łódź, Poland",51.7514417,19.4832259,3.0,436,Województwo łódzkie,93-113
Łódź,hospital,Copernicus Memorial Hospital,"Pabianicka 62, 93-513 Łódź, Poland",51.7318635,19.455678,3.3,551,Województwo łódzkie,93-513
Łódź,hospital,Uniwersytecki Szpital Kliniczny nr 2 Uniwersytetu Medycznego w Łodzi,"Stefana Żeromskiego 113, 90-549 Łódź, Poland",51.7596147,19.4476217,3.1,804,Województwo łódzkie,90-549
Łódź,hospital,Wojewódzki Specjalistyczny Szpital im. Mikołaja Pirogowa,"Wólczańska 191/195, 90-001 Łódź, Poland",51.7517035,19.4553483,3.5,208,Województwo łódzkie,90-001
Łódź,hospital,SP ZOZ Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,"Doktora Seweryna Sterlinga 13, 90-217 Łódź, Poland",51.7772039,19.4685304,3.5,160,Województwo łódzkie,90-217
Łódź,hospital,Szpital Zakonu Bonifratrów Św. Jana Bożego w Łodzi,"Kosynierów Gdyńskich 61, 93-357 Łódź, Poland",51.717907,19.470661,3.5,248,Województwo łódzkie,93-357
Łódź,hospital,Medeor Szpital Wielospecjalistyczny w Łodzi,"Ciesielska 8, 91-308 Łódź, Poland",51.7880786,19.4469866,3.9,348,Województwo łódzkie,91-308
Łódź,hospital,Pulsmed Szpital,"Polskiej Organizacji Wojskowej 26, 90-248 Łódź, Poland",51.77241309999999,19.4666861,3.0,145,Województwo łódzkie,90-248
Łódź,hospital,Szpital Pediatryczny im. dr J. Korczaka w Łodzi,"al. marsz. Józefa Piłsudskiego 71, 92-328 Łódź, Poland",51.7611346,19.4844034,3.3,212,Województwo łódzkie,90-329
Łódź,hospital,AGAMED. Szpital Prywatny. Przychodnie specjalistyczne.,"Gen. Romualda Traugutta 8, 90-007 Łódź, Poland",51.7691499,19.4589447,3.5,56,Województwo łódzkie,90-107
Łódź,hospital,Magnus Medical Clinic,"Mikołaja Kopernika 38, 90-552 Łódź, Poland",51.760523,19.444051,3.5,336,Województwo łódzkie,90-552
Łódź,hospital,Uniwersytecki Szpital Kliniczny im. Wojskowej Akademii Medycznej,"plac Gen. Józefa Hallera 1, 90-647 Łódź, Poland",51.7676337,19.4374985,3.5,77,Województwo łódzkie,90-647
Łódź,hospital,All-Med Medical Center Lodz Retkinia,"Armii Krajowej 43A, 94-046 Łódź, Poland",51.7464779,19.4011968,3.3,309,Województwo łódzkie,94-046
Łódź,hospital,Uniwersytecki Szpital Kliniczny im. WAM: Centralny Szpital Weteranów,"Pieniny 30, 92-115 Łódź, Poland",51.78209289999999,19.5249531,2.7,32,Województwo łódzkie,92-115
Łódź,hospital,Centrum Medyczne Księży Młyn,"Przędzalniana 66, 90-338 Łódź, Poland",51.7562631,19.4832487,3.9,39,Województwo łódzkie,90-338
Łódź,hospital,Wojewódzki Zespół Zakładów Opieki Zdrowotnej Centrum Leczenia Chorób Płuc i Rehabilitacji,"Okólna 181, 91-520 Łódź, Poland",51.8476781,19.4794209,3.6,91,Województwo łódzkie,91-520
Łódź,hospital,Szpital MSWiA,"Północna 42, 91-425 Łódź, Poland",51.7808929,19.4747849,3.6,102,Województwo łódzkie,91-425
Łódź,hospital,The Psychiatric Hospital. J. Babinski,"Aleksandrowska 159, 91-229 Łódź, Poland",51.8061301,19.3554541,2.3,163,Województwo łódzkie,91-229
Łódź,hospital,Samodzielny Publiczny Zakład Opieki Zdrowotnej,"Czechosłowacka 8/10, 90-001 Łódź, Poland",51.7722323,19.5086372,0.0,0,Województwo łódzkie,92-216
Łódź,hospital,Medical Center Bimed,"Zachodnia 12A, 91-058 Łódź, Poland",51.7850741,19.4507394,3.0,172,Województwo łódzkie,91-059
Łódź,hospital,I Szpital Miejski Im. Dr. E. Sonnenberga W Łodzi,"Pieniny 30, 92-115 Łódź, Poland",51.78193599999999,19.5256094,3.3,3,Województwo łódzkie,92-003
Łódź,hospital,Szpital Im. M Kopernika Pabianicka 62,"90-001 Łódź, Poland",51.732195,19.4550201,4.0,23,Województwo łódzkie,93-500
Łódź,hospital,SOR - pediatryczne centrum urazowe,"Aleja Matek Polskich, 93-337 Łódź, Poland",51.7081767,19.4839092,2.9,35,Województwo łódzkie,90-001
Łódź,hospital,Szpital Pastoura,"Stanisława Wigury 19, 90-001 Łódź, Poland",51.7562661,19.4634497,2.5,2,Województwo łódzkie,90-057
Łódź,hospital,POZ - budynek nr 5,"Stefana Żeromskiego 113, 90-549 Łódź, Poland",51.7602777,19.4468436,3.6,8,Województwo łódzkie,90-549
