name,latitude,longitude
Kahnfahrt Obere Schleuse,50.9100093,14.387409
Kuhstall,50.925672,14.2570405
Tank,49.5991782,17.2640071
Unnamed,49.4433132,23.0028378
Unnamed,54.7715384,20.453257
Pomnik Adama Mickiewicza,49.8150797,19.045462
Naturdenkmal Pilzstein,52.362808,14.4319491
Näpfchenstein,52.3213302,14.4876736
"Naturdenkmal ""Die Kappe""",52.3615736,14.4296016
Naturdenkmal Näpfchenstein,52.365496,14.4259277
Kanzelstein,52.323974,14.4879028
Unnamed,49.0223066,16.0485982
Stary Dąb,52.3231487,20.80938
Großsteingrab Brüssow Hammelstall 1,53.378508,14.1113868
"Steinkiste ""Hammelstall""",53.3793876,14.1106005
Czołg T-34,49.5731902,22.2034336
Władysław Sebyła,50.9055719,18.938122
Čertovy kameny,49.1344978,17.2178124
Schron obserwacyjny,52.2045255,21.2489731
Neptunova kašna,50.7692101,15.0579401
orloj,49.8337655,18.2923797
Obermühle,51.5266466,14.7259336
Lichtenhainer Wasserfall,50.9294338,14.2427024
Poníci a oslíci,49.8434313,18.3209134
Jeřábi,49.8437665,18.3208835
Ptáci Tibetu a Číny,49.843514,18.3214742
Lvi,49.846763,18.3261423
Jihoamerická fauna,49.8460321,18.3256649
Voliéry dravců,49.8461116,18.3241526
Australská fauna,49.8469671,18.3263932
Čínská zahrada,49.8437868,18.3199865
Panda Červená,49.8441633,18.321649
Velké šelmy,49.8466771,18.3255398
Dětská ZOO,49.8454501,18.3245666
Želvy,49.8464914,18.325665
Plameňáci,49.8438927,18.3193815
Voliéra výrů,49.8436702,18.3205651
Jeleni,49.84453,18.3228739
Rysi,49.846927,18.3253675
Nemunaičio mineralinė versmė,54.2895553,23.9939711
Skály,49.6391097,16.1713099
Zespół Dworski (I połowa XIX w.),52.0897469,20.5531915
Straußenfarm,53.9524254,14.0417543
Zalew Domaniowski,51.4191286,20.841824
Wodozbiór Wisły,52.2965938,20.9617606
svatý Jiří,50.090318,14.4003885
Kolumna Maryjna,51.471752,16.9082743
"Kopalnia Złota ""Aurelia""",51.1303943,15.9212089
Pohákový les,50.6175857,14.0729633
Osówka II Wejście,50.6720757,16.4201303
Místo kde stával Loupežnický buk - zvaný Špetlův,50.4610712,16.0455589
Pomnik Jana Pawła II,49.8297185,19.0407233
Pomnik Żwirki i Wigury,49.8202695,19.0444443
Rinková studňa,49.2918349,21.2758603
Upamiętniający 550 rocznicę bitwy pod Grunwaldem,49.768914,18.9094015
Upamiętniający poległych żołnierzy radzieckich,49.7953342,18.9479595
Pomordowanym przez hitlerowców 1939-1945,49.7938164,18.9472811
Památník Rudé armády,49.2524039,16.5822668
Dwór Zarybie,52.1144294,20.7270471
Zahradní železnice,49.2277508,16.6583544
Pomnik Jana Pawła II,52.9946343,22.8821117
Schron L. Mołotowa,52.1201674,23.5407601
Pomnik Stanisława Nilskiego-Łapińskiego,52.9910561,22.8828375
Tadeusz Kościuszko,50.7677779,19.6713034
Źródło cudownej wody na Łasku,52.9986534,22.8146123
Bohaterom Powstania Styczniowego,51.8825262,19.1019065
Władysław Grabski,52.1174947,19.5752073
Ku czci żołnierzy 17. Pułku Ułanów Wielkopolskich Armii Poznań i Wielkopolskiej Brygady Kawalerii,52.0903268,19.6714926
dwór rodziny Grabskich z XIX w.,52.117667,19.5747917
Mieszko I,52.1410917,21.0703976
Szyb Cecylia „Tzila”,50.0879069,18.4208177
Mariánské sousoší,50.5641285,14.6556072
Schlossvorwerk,51.5461658,14.7252755
Parkowa,49.5621918,22.1995947
Źródełko Szopena,49.5627891,22.1987978
Unnamed,50.5734866,20.0696369
devětsil japonský,49.0778726,15.4285573
Dwór w Boczkach z XIX w.,52.1711497,20.0001721
Dwór Bacciarellego w Osieku z XVIII w.,52.2419116,19.9653434
Pomnik Martyrologii 1944,50.0641028,20.0087526
L-39 Albatros,50.1321898,14.5175225
Europejska Wieś Bociania Dworek Pentowo,53.2068295,22.7373224
Czołg IS-2,52.791984,14.268393
Unnamed,50.8954251,20.8733977
Капліца,53.6609239,23.8696444
Staré bělidlo,50.4248734,16.0491761
Kołyska,50.4845999,16.3429899
Hádecká propadání,49.2475673,16.7500283
Hádecká propadání,49.2478203,16.7514363
Vývěr Říčky I,49.2429247,16.7384177
Ruiny pomnika cesarza Wilhelma I,50.7769235,15.5677602
Śnieżne Kotły,50.7784465,15.5609623
Dalešický pivovar,49.1310413,16.0798767
Skalne Grzyby,50.4630579,16.4107609
Zamek Homole,50.4015041,16.346533
Рэшткі Брыгіцкага маста,52.0842865,23.6491599
Abgetrennte Wand,50.9520462,14.0582361
Szałasy,49.315636,20.155143
Nerudova,50.0885117,14.399619
Haubica,50.4477356,18.8466869
Grobowiec na Wyspie Topolowej,52.082543,20.0145908
Łuk Grecki,52.0839298,20.0153196
Domek Gotycki,52.0842983,20.0155141
Jaskinia Mylna (wejście),49.2393627,19.8620018
Jaskinia Raptawicka,49.2398324,19.8619897
Jana Pawła II,50.4280679,16.578388
Unnamed,49.8005578,20.4207891
Unnamed,53.8198422,15.6754565
Figura Jezusa Chrystusa Króla Wszechświata,52.236586,15.5466735
Diabelski Kamień,51.9803222,16.7503415
Pomnik górników KWK Wujek,50.2439107,18.9896859
Dolné Diery,49.2478283,19.0733841
Nové Diery,49.2501582,19.075959
Horné Diery,49.2408551,19.0812908
U Janáče,50.2611682,14.3025626
Vrškámen,49.5520234,14.3451297
Cerkiew pw. Świętego Michała Archanioła,49.0564843,22.8671846
Pomnik Józefa Piłsudskiego,50.2420499,20.7266349
Okno Papieskie,50.0594822,19.935167
Morovy sloup,49.7146126,16.2657967
"Vainežerio senovės gynybinis įtvirtinimas, vad. Okopka",54.0800872,23.6726501
ks. Stanisław Stojałowski,50.2050902,19.2753541
Findling Teufelstein,51.429698,14.1467166
Furta Dominikańska,50.6783628,21.7475633
Unnamed,51.5585909,20.4682296
Ďáblova prdel,49.0874112,15.2588387
Filipovy kameny,49.0873307,15.2782703
Pomnik Chrystusa,53.3794343,19.9378958
Dworek,50.682447,21.7510873
Dawna Synagoga,50.6801591,21.7483222
Podziemna Trasa Turystyczna,50.6798104,21.7486181
Zamek gotycko-renesansowy XVI w.,51.4495255,20.4790648
Dawny klasztor dominikanów,50.6781145,21.7479034
Pobenedyktyński kompleks klasztorny,50.6832166,21.7485933
Kompleks klasztorny dominikanów,50.6767485,21.7441032
Pomník obětem 1. světové války,49.1759867,17.5865889
železárny (ruiny),49.0449799,15.3616323
skalní útvar Zkamenělý drak,49.0809781,15.2487751
těžní jáma,49.088551,15.2795313
Vysoký kámen,49.0878562,15.1859112
skalní útvar Ďáblův chléb,49.0934207,15.2234402
Krzyż na Kamiennej Górze,54.5154654,18.5440159
skalní útvary,49.029511,15.2965656
Unnamed,49.0349695,15.2883406
Trezor v kameni,49.0457459,15.3042111
Francouzský kámen,49.0557429,15.3151875
psí hřbitov,49.0574862,15.316606
Graselova sluj,49.0353293,15.3063452
Schillerův kámen,49.0366226,15.3056505
Graselova koupelna,49.0412306,15.3055377
Floßanlegestelle,52.0220853,14.5721748
Morový sloup - Panna Maria,50.4800904,15.6082737
Unnamed,50.2295638,19.8242168
Ruiny pałacu,51.02394,22.5237071
Rękawica,50.1965378,19.831748
Aleja Gwiazd Sportu,54.7982426,18.3972126
Aleja Gwiazd Sportu,54.7991664,18.3986461
Ofiarom II Wojny Światowej,51.9304344,18.8565716
Święty Jan Nepomucen,51.0893251,16.8272562
mariánský sloup,50.1856253,15.0413697
Muzealna Chata Żydowska,49.4359744,21.7141965
Jaskinia Ciemna,50.1968429,19.8317497
Nýznerovské vodopády,50.2739034,17.0514105
Zespół Kościelno-Plebański,50.649381,21.8915882
Wał Pomorski,53.4206773,16.8157057
Unnamed,50.5224063,18.0543406
Unnamed,50.5398066,18.0756241
Pomnik Harcerzy Pomordowanych i Poległych za Ojczyznę - Harcerski Pomnik Pamieci,52.5381887,17.6076174
Mig 21,53.4641554,16.4811092
Mig 21,53.4694626,16.4559517
Mig 23,53.4640611,16.4810409
Mig 23,53.4711403,16.449844
Mig 23,53.4718763,16.4503909
Mig 23,53.4721116,16.4484833
Mig 23,53.4724786,16.4518932
Mig 23,53.4729911,16.4484742
Mig 23,53.4731552,16.4495837
Mig 23,53.4739169,16.450029
Uttewalder Felsentor,50.9744929,14.0350911
Unnamed,52.1737611,20.8148974
partyzánský bunkr,49.3816317,17.760071
Unnamed,49.4607287,17.7594218
Sosna Kandelabrowa,52.3130049,20.8531904
Zespół dworski i folwarczny,50.557187,19.9938265
Unnamed,50.5719216,20.0088143
Jaskinia Zegar,50.4289067,19.673899
Pomnik Stanisława Moniuszki,50.0890541,18.2195684
Arcybiskup Józef Feliks Gawlina,50.0926297,18.2198156
Sonnenuhr,51.7646119,14.4069043
Unnamed,52.2395739,21.0212746
Morový sloup,50.5409824,15.7233511
Zámek Žerotínů,49.4715912,17.9691523
Eiskeller,51.7422148,14.3707941
Pergolagarten,51.7419572,14.3696798
Bürgergarten (Teegarten),51.7426598,14.3704899
Rosenhügel,51.742912,14.3698126
Historische Gewächshäuser,51.7442642,14.3671237
Kugelberg,51.7440064,14.3621792
Mondberge,51.7410901,14.3662997
Poetenhügel,51.7440668,14.363214
Schilfberge mit Heiligem Berg und Wolfsschlucht,51.7427553,14.3633138
Schlossterrasse,51.7422387,14.3686825
Seeberg,51.7423445,14.3581205
Vergrabener Bauer,51.7401165,14.3681842
Papież Jan Paweł II,53.9117057,19.9279428
Pomnik Wojny Francusko-Pruskiej z 1871 roku,53.9116675,19.9281616
Obelisk Mjr Jana Wrzoska,50.6977599,19.4252788
Pomnik Pomordowanych przez Hitlerowców,50.722744,19.4378578
Głazy narzutowe,52.1981683,21.024364
Horní studna,49.8688022,17.8592162
Pamięci  powstańcom styczniowym 1863 roku na wzgórzu Polak,50.6011904,22.8944301
Koło młyńskie,50.6101893,22.9677172
Juliánka,49.9265178,18.1628706
Grunwaldzki Pomnik Zwycięstwa,53.4871594,20.1235138
Jupiter - Model slunecni soustavy,49.9494776,17.8859537
"Pomnik ""Cześć poległym żołnierzom Armii Radzieckiej i czechosłowackiej Armii Ludowej w latach 1944-1945""",49.5715411,21.6500783
hradisko Chochola,49.238261,16.7216926
Unnamed,49.8589277,17.8732864
Unnamed,49.5635329,22.07955
Grodzisko Łysa Góra,52.2085492,20.6394686
Pomnik Przyrody. Prawie Chroniony,52.0612676,20.544006
Kacze Oczko,51.4866768,16.1563777
Tron Duszka Wędrownego,51.4865595,16.155797
ponor do Diablovej diery,49.0216383,20.8581696
Wzgórze Napoleona,53.450304,14.5052747
Pomnik Ofiarom Wypadku Kolejowego 3.11.1976,50.7648453,19.4674526
Pomnik Tadeusza Kościuszki,50.7111774,19.4342527
Unnamed,50.7209556,19.4674697
Ende der Welt - Koniec świata,51.5543232,14.7171218
Pomnik Niepodległości 1918,50.1576628,23.1266547
Unnamed,49.4449363,21.2663685
Unnamed,49.4713862,22.6562109
W hołdzie powstańcom listopadowym,49.4711512,22.6559555
Pomnik Lotników,49.4230521,22.5583106
Hanigovský hrad,49.1900139,21.0394347
Kapiczka św Idziego,50.7257324,19.3223544
"Pomnik 7 lotników polskich z samolotu Halifax, zestrzelonego 28.08.1944, powracających znad Warszawy, po zrzutach sprzętu dla Powstańców Warszawskich",49.5251038,21.3081315
Łupanej górze,49.7335371,21.9047763
Majdan,49.2057835,22.2990371
Ленин,54.6731761,20.1313373
Pomnik ku czci Poległych w czasie II Wojny Światowej,50.3566545,19.1402209
Pomnik pamięci żołnierzy WOP,49.4286454,21.8512632
Unnamed,49.4427422,21.8008726
Unnamed,49.443928,21.7978707
Pomnik Hubala,51.1876579,20.4059783
Italský vojenský hřbitov,50.2215914,14.8680531
Stará vápená pec,49.9144763,17.5544209
Lukšovská,49.2459922,15.3991093
Partyzánský památník,49.2433703,15.3729124
Roštejnská obora,49.2517133,15.4268309
Zemljanka por. Karpova,49.2427245,15.3733418
Altánek,49.7759034,17.1260473
Паровоз ТЭ № 858,54.5850827,22.1997669
Mur Getta Warszawskiego,52.2307885,20.9988509
Kamienna Baba,52.1299605,23.506909
Pomnik Generała Andersa i Żołnierzy II Korpusu Polskiego,50.0798019,20.0258653
Grobowiec Ryxów,51.9384681,20.9577309
Cerkwisko,49.3551989,22.0263505
Unnamed,54.0757153,21.3544834
kamenné sochy,50.036054,14.3551746
Unnamed,50.4297102,16.0355532
Miejsce śmierci Leszka Białego,52.76879,17.733403
Pomnik Leszka Białego,52.7614519,17.7304496
Łyszczyk,50.9225838,15.4068136
Dąb Bartek,50.4876384,19.3236317
Wolframowe źródło (św. Wolfganga),50.8987847,15.4645138
Pomnik Chrząszcza,50.6908621,22.9747933
Pomnik Chrząszcza,50.6948388,22.9788121
Legionów Józefa Piłsudskiego,51.9733047,19.0182898
Tablice Radegast,51.8015873,19.4813405
Pomnik Jana Kasprowicza,52.7967464,18.2543352
Pomnik  ofiar podobozu Jawischowitz,49.9725482,19.1375109
Unnamed,51.7610034,14.3329393
morový sloup,49.2779154,16.999264
"Aleja Dębowa ""Sami Swoi""",51.4489621,16.3242311
Żabi Staw,51.4398391,16.3225247
Ekspozycja taboru wąskotorowego,51.519481,17.2749838
Rozdroże Mularczyka,51.4491331,16.3105691
Osada Kopaniec,50.8824801,15.5605882
umělá jeskyně,50.2736872,14.3382455
Parowóz TKp-2316 „Śląsk”,49.9835521,20.0530438
Afrodyta,51.4840612,16.2439638
Pomnik Jana Kantego,50.1595124,22.5522368
Nekropolia Anhaltów,49.9827339,18.9370914
Piwnica lodowa / Eiskeller,49.9824952,18.9379718
Sladovna,50.2804863,14.2361938
dům u zlaté hvězdy,50.2812701,14.2359338
Mikulovský dům,50.2811138,14.235035
Reduta,50.2814788,14.2363175
Mitisovský dům,50.2822363,14.234975
Unnamed,50.2792263,14.2366638
Bártovský dům,50.2823563,14.2351575
Pomnik Niepodległości,50.0387888,19.2229542
Kmeťov vodopád,49.1745349,19.9808612
Klapuś,51.4480001,16.2478854
Unter der Obhut des Herrn,51.0094911,14.7574219
Brama Główna,50.0686127,22.2319493
Unnamed,50.9071662,20.7999246
Unnamed,50.9095828,20.8089432
Větrný mlýn Hačky,49.6213432,16.9317714
Zámek Litomyšl,49.8733185,16.3127532
Arui libijskie,51.1043587,17.0791003
Garna,51.1042993,17.0778709
Gnu białobrode,51.1042875,17.0786295
Kob Singsing,51.1040432,17.0774597
Kotik afrykański,51.1038856,17.075222
Magot,51.1015091,17.077881
Muflon,51.1017737,17.0779163
Niedźwiedź brunatny,51.1016737,17.0785009
Nilgau,51.1042374,17.0777086
Oryks szablorogi,51.1047078,17.0784479
Osioł domowy,51.1049038,17.0778135
Sitatunga,51.1039061,17.0773532
Watusi,51.1035748,17.0770017
Wielbłąd jednogarbny,51.1051282,17.0774613
Żubr,51.1031447,17.0756473
Łabędź trąbiący,51.1024655,17.0756415
Zebra,51.1053988,17.073794
Fenek,51.1047396,17.0782172
Likaon,51.104203,17.0767175
Aguti złociste,51.1037581,17.0728256
Alpaka,51.1034744,17.0728319
Okapi,51.1032748,17.0750735
Gwanako,51.1040646,17.0731295
Kuc szetlandzki,51.1039169,17.0729268
Mara patagońska,51.1035765,17.0726617
Marabut afrykański,51.1035167,17.0766332
Ryś,51.1019258,17.0771623
Żbik,51.1016967,17.0771516
Skrzydłoszpon obrożny,51.1034212,17.0725676
Czerwonak kubański,51.107049,17.0702581
Czerwonak różowy,51.1068641,17.0702596
Daniel mezopotamski,51.1040605,17.0706544
Hipopotam karłowaty,51.1063553,17.0722136
Jeleń aksis,51.1050439,17.0696709
Jeleń milu,51.1053321,17.0695383
Pekari chaco,51.1053988,17.0727065
Lemur katta,51.1043066,17.0717151
Makak czubaty,51.1051486,17.0720066
Makak czubaty,51.1068418,17.0723794
Makak rezus,51.106908,17.0722911
Mangaba czarna,51.1066934,17.072448
Mangaba rudoczelna,51.1067633,17.0724229
Niedźwiedź brunatny,51.106436,17.0736321
Niedźwiedź himalajski,51.1063327,17.0740033
Patas,51.1067957,17.0724032
Renifer,51.104882,17.0693605
Sajmiri,51.104532,17.0698929
Sika Dybowskiego,51.1042855,17.0699521
Słoń indyjski,51.1060238,17.0716045
Tygrys sumatrzański,51.1063146,17.0728767
Wilk,51.1064215,17.0732379
Unnamed,50.4313083,18.9550516
Unnamed,50.4313664,18.9549072
Unnamed,50.4322043,18.9559288
Unnamed,50.4322627,18.9557825
Dworek na Malcach,50.5350993,22.1127862
Kursächsische Postmeilensäule,51.0257309,14.2152645
Tunelová brána,49.0593078,20.8799344
Vrátnica,49.0578461,20.9254867
Unnamed,49.0594616,20.8830491
Čertova branka,49.3724331,16.7226328
Vážená skala,49.009293,21.4034296
Mohylky,49.0067531,21.3982944
Had,50.4386688,14.4507563
Unnamed,50.4357178,14.4525486
Jeskyně Máří Magdalény,50.4305035,14.4517582
Čertovo kopyto,49.4663514,15.4540731
Starý mlyn,49.0921847,20.8913216
Leśna Szkoła,50.4183423,22.2754443
Unnamed,50.4181059,22.2751947
Svárovská stávka,50.7230193,15.3154315
Unnamed,52.2423764,17.0926351
Pomnik 80 lat Lasów Państwowych,51.6057116,19.4253645
Holzarten,51.167875,14.1187879
Eko-punkt Borzymy,52.5069527,21.6296084
Eko-punkt Zielonka,52.2884855,21.143967
Eko-punkt Ząbki,52.2970854,21.1223783
Braven manne,50.6419993,15.1903717
Pomnik Ofiar Faszyzmu,50.0290041,19.9613554
Unnamed,50.0897342,17.7027512
smírčí kámen,49.1989162,16.726044
Sztolnia dawnej kopalni pirytu,50.8492992,15.5450026
Józef Dietl,50.059086,19.936759
Unnamed,49.7225984,18.823894
Żródło Karola 1916,49.7344369,18.8293595
Unnamed,49.5999066,15.3314647
Kamień na Równicy,49.7246573,18.8503546
Bohaterom Powstania 1863 Fr. Nullo,50.3185979,19.4277353
Duby knížete Jan Dobrotivého z Leichtensteinu,50.0200965,14.814977
Aleja Grabowa,53.5377849,16.0077125
Wyspa Młyńska,53.1234512,17.9963239
Unnamed,50.8064336,19.5268024
Fort XVII Przyczółek Mostowy,52.999031,18.616428
Henryka Sienkiewicza,51.9217705,22.3760999
Jana Pawła II,51.9288622,22.3793971
750 lat Łukowa,51.929073,22.379264
Unnamed,54.159074,19.4020195
Pomnik Odrodzenia,54.1594089,19.4088303
LebensGut Pommritz,51.1608826,14.5687447
Studnia św. Barnaby,52.2827529,18.1915805
Skałka,50.3757,19.9657447
Regelbau 668,50.3592034,19.9926912
Kormoran,53.7591649,20.4594494
Kamenný strom života,50.9427321,14.5215753
Unnamed,49.533829,21.8589896
Pasieka,49.6921939,21.9745437
Kamien Grzyb,49.8893055,20.4745177
Jocz,51.7738496,19.4819513
Dom Jana Matejki,49.915289,20.471089
Kopiec Tadeusza Kościuszki,50.3101012,20.2408411
Pomnik B. Głowackiego,50.3113444,20.2366792
Nekropolia Hochbergów,49.9783421,18.9368794
Kolumna w Olchawie,49.9307116,20.446798
Dwór Hillebrandtów,54.2805755,16.2144785
Pomnik 10 Powieszonych z Huty Bankowej,50.3265625,19.193716
Pomnik 100-lecia Sztygarki,50.3175484,19.1837382
Pomnik Tadeusza Kościuszki,50.3231529,19.1866861
Памятник шпротам,54.4638573,19.9421837
Pomnik Zwycięstwa i Wolności,50.1437559,19.4063299
"Меморіально-скульптурний комплекс ""Будителі""",49.255983,23.847137
Bastion II,50.7154307,23.2502869
Pamięci żydów pomordowanych w II WŚ,50.3496481,20.0335756
Bastion III,50.7164742,23.2460759
Bastion IV,50.7193935,23.2480253
Bastion V,50.71955,23.2526627
Bastion VI,50.7192415,23.2560554
Drewniany koźlak,51.7697816,18.5622596
Dwory obronne w Kalinowej,51.6934327,18.4814633
Dwory w Borówku,52.1056713,19.6005823
Dwory w Brodni Dolnej,51.5396874,19.1966749
Dwory w Charłupi Wielkiej,51.5697748,18.6469517
Dwory w Gaju (Nowym),52.0695409,19.3883898
Dwory w Gzikowie,51.6409736,18.412406
Dwory w Karsznicach,52.0450359,19.3453403
Dwory w Kociołkach,51.675907,18.483467
Dwory w Kościerzynie,51.628338,18.6360413
Dwory w Malanowie,51.8100963,19.1475852
Dwory w Orłowie,52.1386123,19.547508
Dwory w Rokszycach,51.4024646,19.6000394
Dwory w Skłótach,52.245862,19.2546446
Dwory w Starcach,51.4640391,18.5341717
Dwory w Sędzimirowicach,51.7105172,18.4402776
Dwory w Zbylczycach,52.0677896,18.9287194
Dwory w Śleszynie (Wielkim),52.2080146,19.6903433
Dwory we Wrzącej,51.5990979,18.4466734
Dwór i kościół w Chojnem,51.53965,18.812243
Dwór na kopcu w Łękach Kościelnych,52.1619376,19.5101234
Dwór obronny w Białej (Szlacheckiej),51.1851791,19.02981
Dwór obronny w Krześlowie,51.4374567,19.1656712
Dwór obronny w Mokrsku,51.1725667,18.4492743
Dwór w Balkowie,52.0934891,19.4090312
Dwór w Bielicach,52.2368641,19.1174745
Dwór w Bogusławicach,51.5123107,19.8310624
Dwór w Borszynie,51.998226,19.191141
Dwór w Brończynie,51.6379317,18.3850249
Dwór w Bujałach,51.691998,20.5253337
Dwór w Bukowiu Dolnym,51.4291713,19.4179539
Dwór w Byszewach,51.8313048,19.6339914
Dwór w Byszewie,52.1807838,19.2709633
Dwór w Bądkowie,51.9521959,19.4403102
Dwór w Celigowie,51.815487,20.083963
Dwór w Charbicach Górnych,51.7885879,19.1403007
Dwór w Daszynie,52.1559425,19.1841113
Dwór w Dobrzelinie,52.2301466,19.60681
Dwór w Domaniewie,51.677265,18.470764
Dwór w Dubidzach,51.1047051,19.1588394
Dwór w Dziadkowicach,51.6664467,18.9955113
Dwór w Dzierżąznej,51.936508,19.430138
Dwór w Dąbrowie (brzeziński),51.797272,19.914715
Dwór w Dębowej Górze,51.3108499,19.9696727
Dwór w Dębołęce,51.5251872,18.6570803
Ruiny Dworu w Dłutowie,51.5555616,19.3990271
Dwór w Gawronach,52.1141105,19.2344256
Dwór w Gorczynie,51.5697385,19.1317536
